joka_id	kategorija
9JW6XY60SwedAC_sXy5Tkw	
X3LC7hK6TqitK3hEVwHPHg	
tbJI94B2Tc2_s71KW61wCQ	
DeRu2xJyR2aI1SgSHQtpEA	
To7XAY4bSvyP0CdiwiTjNw	
AXzvdeN8QtewcpyxUs0hZQ	explicit
kj7QSTHBSJmsSXOzM6AwMQ	
uxlMQk7SSGeZEmYf7AyUgA	
TogrAjwPTTuNh8majZwltg	
kxFNE8-YT-Kn9_7UmnNA3g	
KcMqJyj8RHC1my89QLxsqA	
ERbT6YnsRWiwYDEKdvz2pw	
n24DQsuDTIuNKpVXwr73Hw	
JGEQdfLKSai4tV9YPlXvNg	
GMupjWhgSCWlGxhJmNHBww	
KOjQzTTjT3KoleiC70KbmA	
KDcABQMuSEax_hoRLXdj5Q	
bqWRFK5wQmmaGgnaCrV9lg	
S7RTM__CRoO3cfvZzmpKxA	
NhdGZhcQTryY2PGYygkbKw	
KDyTy_qVT1mnwjJDPFin6Q	
PErCOLKXS16ToNk9yccJsA	
tR81kk9zS9O8gvtxmdhK1A	
sN_CZp2HQvyKXcHzhm6aFA	
uGocMTHFSr2CWHqLSH8_kw	
ud1Y20ofQfqfHvS2q8-6UQ	
n3T1j6_eRl-m_Hz5-N7Owg	
wqMuuH9yQBK3BF83RgLqPA	
fMxB6_A2Qku_tKeo5jzRiA	
P0MJhdIySb-2u8UjYYk_-g	
yTRCK_fwRN-UckiEPKW8Hg	
KwCwn64uR9uQFaxfZrIKRQ	
s-bevl9gSO6VGSR1pOCUkg	
QoZiiqI0SOyQr2mYNid9Mg	
t1eAZ4vOQoyQtqdRzVSFeg	
3ryA4oPhRTa9AU_7iyaW4Q	
rjncRmv1RM2QwkEezIchKg	
DNQYVexERpCd8BgkekVUIw	
D4OpidSyTZ-egL_f_0XPSg	
2K5VzQi-QjiAcvhSuHc6EA	
g2VyyjIoTGOU1DVw_JnJ_w	
KDNst_DLT321gRz8bBN1YQ	
EtjJ5NqsTLa0RpRNMBH1aw	
tNcWDyu8T8yELPKmTYEMIQ	
X1qsVDIhQ96YWroPCtQunw	
cwMFutnTRu6vpCAL1zRDnA	
Yg6Nw_edQ5S7qCm0gz_caQ	
IGyCglUMS6q_42BHHeHSqQ	
zfTSl4uGR_uScxtUUxlCpA	
iarqapqFSwSl8SARODA_OA	explicit
ZusEHMrDQdmSKVBYuNE67A	
cHiADH5OQx2e8plA6Ylmzg	
QlHxVQPWSHastoLQTkpSYA	
0xv30ug3QlCDCnCO-JQOCg	
EyzwHxTIT5KCiWy-9vGGKg	
mZuSbE8USkKiHjbR7jwaoA	
2b3DXDRRQFWEEg0jyH-bKQ	
aa23FuGnT-KV5U5lCD9img	
NKn0a_3XTeejzdf-NyGKKg	
fqUBgUfCROO2ImqWyK2RgA	
wRFKEheiS1WrhtHFpoe2mg	
ylRtmKkmTGWxebBUpG1IKw	
48CfckP2S2y2oj1vyxgGCw	
LGWLKp5sSH65T__6g3SyQA	
5asUarVxS_WiOB-At8h4Ng	
oRLokeOsS2KGQLYgKQUfpg	
KJS1qY2ITeK_K7RcBE0M-Q	
CKNpo28MSRSwnm7vfuMEtg	
4_F1TB2RTm2QLcFlEqppoA	
0Au5UN3TRCuQAzP7FU0dNQ	
7HpkRPWjQ_CYmRPigQtSfg	
iLWkVpspQWaNaBbFF9YDfw	
tz8YDBh5RpeALLexNn_oaA	
1i7ddr75taqda_jqolw0ra	
l00PpeQcTAqizOpKdukHYA	
IGRCDmDOT8CHjzfNA9kpwg	
0kxclUK3TrSV4kYIS6UZZA	
rdn6f0TBQoq6Qhs-Pvh6aQ	
-qSjCiMpQxCBV2Xo-EtEXA	
ysmZKewGRzCvUHb6EMn9KQ	
UqKux4CgT_OwrAowN0R03Q	
tP14G0jgRXGgChhxyCE_xw	
UhBLi8b9SJ2glIAm9C62GA	
_lKAlQoURcSpsuLAEQVYOQ	
qvJfzlsZQJGlPk3CIbxT5g	
ObEoxv_YRM2O2DhxaSmBbQ	
xsycfh8_siooxxibfyb8nq	
z8eBgPrDScSCO5LVNTt9Jg	
PH_Tatr7S0ib6eviht1A0w	
2ASZ8Kv4SpmQ6tiR1P_6AQ	
JuZQI1FqQ-abgCX46k8eMQ	
neaw0pTwTdO1DRDbi6f0WA	
qF6bzfl3QF6i-hik0dhnng	
09Gtht-LR4K4-xrWL7XuBA	
sKU4X8jXTX-SlyoABGl5rA	
gVzsN5NHSsyFTBTFfOw49w	
brpq_CvdT06A-ExtGwnJqw	
hzoq1YmCSneUvyH01cSoFQ	
JlxZHIbxTPqyQdmuKrMNnQ	
9AFI6v6EQzyTbmmaSHgZsg	
ZOl8s8IERLmuqMsyzdK2uA	
JumdfIscSAGeT6mCo0tFFA	
HRXoKehCSaWao2GOa9i_og	explicit
a5NEGBAFQiiuQn-A26qiVQ	
8JbWjq9VR7GRZcRlTviQUg	
Llen9qggRseZ5U5fIfCCAg	
2_wB5L7YSDOCrUzARXRrmg	
qbEFRMUWRX-GI6G7PZiaPA	
jKcINBUBTmOuZYijmq9qYA	
GOYUhhY-RqeothdIdkwQfw	
H9Pn_tS4S46JqmPScqG4HQ	
9lHg6TqXTqC8o5cdiVOO8Q	
PsdLjHSHTUORvMzUNsha0g	
uSKQfUO4Q7i09B5cDNGf_Q	
Da1hQSLSTK-DAoMVrmGCYg	
vAphVjMXQ8OrRXjaMLlUWA	
1pjrwjLRQ2a_aDjTvEFcgg	
LkjKsCf3QKGn64IbAMjiRQ	
1jd1yjq4SgKOzgXh3fKqdg	
na2uVaI3STOMbjGFwNcYxQ	
2U3qf8mFS5iCfgFnkxq9Aw	
SSZYG8ZMRwCXnlCPSdC6pQ	
U4hdmtEYRuad7jN5HSviEQ	
NS48Bp8XQUSad3FheB8RiQ	
HwaAStnqSc6arCrrRoUATw	
aem9ea1jrwyuwtdmsh4x7a	
YvYw0yqYQL6JAJvYu_XzZA	
ZnsWtXBsR2GAWs4LLGgXLw	
nMw7vrYFRWiT-2WPd3beGg	
gFgcEnubTeO2muXDROgA0w	
J73K87jnQd2YjuVjDi96DQ	
edMlS0pXSsasaTePmoyotQ	
ZvvlivLHQACPnsCY-hu3aQ	
ugm6o_muqsizdvfqkgbxeq	
Zc5Oibc9RYyS2QQr9ffqIg	
xWRzwuFES-2rkdQG7TV-4A	
IpztHDqPQGiCBQOHfVmdTA	
ScJ-CedNQxOwISW5Ri97Lw	
4_kRvuABR7mNQZxh-_UH1A	
NPZtYZNcR8Cd_wKNQ0VBgQ	
UQM-tlH6SmaggV60kW41rw	
aphkcym-qwkufshgbz4feg	
FS-1nOdRR9-nRu8KsjpE5Q	
edHHVdlpQLSZ-JcuhmYOwg	
ulctbZPiTu6mkhItuoNwTw	
ZUG6jzc8TfS434J_vUpEDg	
J19rkQG_RnqGvgvzT_seAw	
4q7o2s9qSuiAtAGE_bwH8A	
j0u5H9qGT4auOsrl_YeZCQ	
xO6UScW9Qa6w704rXugMhA	
0ld1lyvYR0y5EhlzdFV2Vw	
8sZ_4MsmSoqWAaLySUVWLQ	
lizd3t0QRt6jodfs__zCIQ	
f5_lY13cSPCfkIYFC6DXdg	
6y4Xf5zzR52FMX-eIQDqsQ	
oFhi9QZtT9y9ssry0yUFkg	
rdtNLwrNRXm4QPQDr7uE5g	
mKWMVbX0QqijU1WK-775sA	
Z0hPp5AsQNu2IzTsxhHwOw	
hR6KGM4_QhCAF1axGdpJQw	
k0b5ZuVLTrSxM6oy-WfiWg	
43r3uoa5SiuCliT44DdJow	
NAr-3YO3QpyYoQCfjeIzLw	
LQ2DCqlyQeie32ovFUf4Mg	
pAG1uEqPT9KHrA06OFevaw	
OvZihJlQSZSv66a-9Qx_3Q	
uCAte-ScSyi39eDTN-YkRQ	
Q__C0lwlSB294ZGqX4NkqQ	
QP1kJe2BT6uo4Z_NmCFF_g	
1i02LmYBSsSsuhoaZO9sDw	
6IGxbkCgTtOP0L_jqKYy5w	
TidXIXs8SCujrMlDATF54A	
e3n-xmY0Qoir2Mv0AKPQxg	
OEgSVQwFRTyUWUrmXrvDnQ	
dRTG4y8CT76Sv0ZFjQBPxA	
jTWgZ6kHR-2lbwIduVvDkg	
-FlsoOucQx6wR780h9-b3Q	
NOkg7NxORdynCS1y3UWXPw	
P4V35xM8Tteiy8vvBMp3IQ	
mlN5php-RX2iNo5tnXbmTA	
xSL-hFfHQAeERusxPHdLwg	
omDylRomRUS95QIC89uH5Q	
CkzTOiqFR_aWvXFESaQ3nA	
nOA287_rSOSyIXjc9qRQew	
lTphelwsSeWalyBXK-uh7w	
RHyPkdVSR_KDLhxXma3_Zg	
NwpEq3oNQ6iTAlf_aNa-cg	
XY0pT0BWRx2NuAUzvZXf2w	
s4gAuWb2SyG6Je4AnZhYcg	
73C_EI2iT5Sn5izuMaYjVA	
7R2yUZjATVmFEFZi9eQDaA	
1qXX868iTlm_ufFYrYnvYQ	
QCLsbNC7ST6lBMwSXz0lVw	
elcteQnVTXK_1daVQY6ljA	
ex2YBZITRL6QI3_tVTIk7Q	
MLOlf1ytQral59tQOKytWg	
N74ch2jCTjKjB-lAfkotkA	explicit
trqSOTLURwWq4CPkJfjHbw	
OERBrE0iT5a2uu5yTPtlmQ	
e6poW7hsTYGsdo_eyG_Czg	
wbLFE4n3Ri2jnPXDGlUPpA	
aN_mZ8nZTaqxEIJLzJOvyg	
kQzsSQPzR1G5eTpNrC5Pdg	
D2jYPTdkRqa9yZ6Gkp1UBw	
GrhIJ-r1S5C6-t5QEmShCQ	
k4MoTLbmQKq9kzfibpXREg	
i6hnatlnsxwgzj_ruqkubg	
-GCHV2iTR9Smrc2J10CDJA	
M1_V0F-HT9CYpBvRdHjOiA	
wCxlmBuFS9qtO0l0Uumlzw	
Fa1jx9hxQxqQCyrV9qXK-A	
YK46rPxuQHy6mtvNTyT0bw	
kl5ppkvirn2xg2xhjbd8og	
YZZQ8KR5RaudTe4QrDRP-g	
8sCdjwMuTmWQeYO5qFegYw	
KCU9OG3ERpC1nuIvOVxLKQ	
xjqznOscQcqW1ZNecILEDQ	
gusqVaYoSMKnJ3KKzca3GQ	
-2C2r98cSEmLqjjwN0Bn9A	
o16jANriQFaew2tsf5Mj3w	
F6_1-qVlSLC0fwCr7St7Og	
u20qYWv8QraiRDjcIWE1nw	
Cd4iP1xdTauyKDCpCxxyjQ	
wgkSl9UORj210qwA8Usw-Q	
E4oQxYK2QVGazhXb2NQlSA	
DPlJQPy0QIC3PCK0vFCvLA	
F3_IdoQJSw6Ekewwo0zxvQ	
-ncUNhP1St2JCouqTHoaOw	
06hWjn1zTNKSAu8Whp22Fg	
9N5EvfPcRCimKcKdDh2aFw	
YNyOFN7rT92WpfJqPPoqHw	
OLeXh5xzSXiHt9-ydsDOfg	
w0M0-3ByTOOMBtfnnXqblw	
vs__vCkvTKye3l60IjqS7w	
4q3J7DOaSgm21P-V6hs18Q	
Uj74c4g4QMWWERfPj7FJAw	
qnYHpr5QSpWp5tq7FQ2Xow	
V01WBdsgSDKXox9ch45CzA	
zizd83fGQ9iL6eM9VCNYCQ	
Qci4jyzjRpKKz9pxLLewFg	
RvPofpJBRSWAA7_Ce6LlWw	
AJw3ucfgTkSXTCstdNXd0w	
gbyrgkelqyqy3mksm9arpg	
nSq4-50SSYuoyuBi2yyZPQ	
swtkKIZnQKCte1w8iL5yxg	
fKuYuPBFQZaOCFinwassFQ	
LTwywqJRTGuIIP9lagUkyA	
lhan43nqsgowtaffzxouua	
qE0gIoeCSiiQrraMRtResA	
mK-_J2xcRHe5pWDReYutDA	
b5N7FhzdR32NqPpvBw5ZaA	
N7BOFQLER3aeTH5u_xTIaQ	
K3p8D8FhR-ydvWUq4Dx0dA	
g6Tk9tCFQpeqqxY2Rh-sTw	
KWoA2yg5SPqpgSjm9VpbtQ	
rAWxAkqpTHWGyfBW0fZNog	
6oL3fweNS-SWVV-AO48Zhg	
GT53aU-TR-i0Ia7CmWeAqA	
kwREF93cShye5HVq3i8qNQ	
--4kKwTyQiWycq2P68yrhQ	
-S6QcnojTHiVXRMTTITIJg	
_VBRL88ASyu1Z1mtpfQ0hA	
Jrutn9a0Q6WTxB8PH8xHWg	
-nw3e_ierq-pnjcjp3u5da	
0BGTdZTfQkaUdgh53Sse6Q	
jNefEUrsTYubQVQsiCnkFA	
zNDZm28xQ2yvqz_zPnMHMA	
nVcPq99dSw6HgaBmCSEPCw	
L3rsNC9wQhqbPlwy-KfBEw	
JGkooMooSi-g-YvEiZGhBQ	
l14K4VjUS5qmRlU87vQj9g	
oAOU2HtRSzG6LZjOSp9EZQ	
GUvQNdjLSRSl6yrl6ifApg	
cKbLFZ8uS1WrpLxVly_CaA	
DZ3PBbjwTFayft0zIRurUQ	
VHzcKLMITl6QsRaayC34TQ	
SG3xo1VBTO6PWsJCNoUtGg	
V6kxJarVQ0C6UJbu8piAYQ	
vI472gORT2GSyYkAKUkeuQ	
Fx89tC2xR9Sssjb5srCDlA	
mSRa1SQRRwiIoN2JmnMV2g	
fxOPcF-XQL2qHOJR3sSmIQ	
get7fvMwTqqp5PdFwoGY1A	
-zns30D6Qkal_SIHTY62LA	
f6hAisDcTZy-79nF39Gzug	
JbFf3n2dRbip2qalkuYPJw	
vj-7TEx2SYiGf7ykIl67AA	
vR7AOxgjQm25GykPq0OHQw	
yNualoRcRYukITzU-yleow	
-GJq1MaOQ4GB0g1DfgVYyw	
_zRizOnURBWgW55Zt3_x9Q	
aYhzsa2AS-mlZhe0e85UYg	
YQI99Xx1TAGC3NPqm6me-g	
ulsiraupTqykbsK70ifGxw	
1avXhYNxTQCrkfkKxRUhPg	
oKJ3D0fGQOGGIZepCrYTeA	
FEkli3ZUTqSIypRZ1KJD-w	
6rYMm1XYTd6qbIqqjgEMbw	
1_7tFaFcQbKdsSrRR6jj9g	
e8kCACtMRL2MoqdFKdSE2A	
uIj7sBYJRxOrv6eZ9rHayw	
VqPP9QAOSyOShQS_PuHSXQ	
KP_IIt3pSjOmguGs2mZz0w	
qj8WlWyzSFiRZzl60ZsuJw	
xxnpb6sYTG2pOu4bQhfvYg	
-3CjPqg6SaKvAZBLgTp_6w	
K-un3FVvQDeNqsuxNuyrRA	
obr8yor_qv6rdrnnvcgayw	
ZHmu9wxnQli6xwUrzlqSjg	
wABihrntQmWK0ExMa2nf-A	
coRZ9vZcT_--Z6fHJPXWjQ	
N_nPF1IiSyWlqrU2lr6XbA	
IpZAtfH3SkGkDQX9sTLoaQ	
oD2xlDq7TZ26TiKLGmgEHw	
_FFaGZQ3S_OMjMTY8SEyMw	
uO0U02YgTseWBo3JfZCszQ	
dxp6hh4rTNaFVOqOMFDmnA	
KxyjOoJHRRWwlK9CLF_IdA	
l0nEg2KGRlyqyez92HBHFg	
kMGfjmcYTuqewbR6DpvwDg	
ty07kwuOQNiKFCs-uiKLmQ	
sth4SylTQkeUSF273sSw7A	
5m4b8kzJSR67_ShCZjP9MA	
XHE6fAN7Tniaw0ZdBjfvVg	
BZfYEw4wTc2wjPNlQpX1_A	
z09zGb4AQii3qpr_lxsGNg	
zFJIFv7dRUCclKTPGUqdzQ	
icNdbogWTIi_yPd0iul32w	
0pVT7H3gSz6dC1Uj3mQquw	
_aAUxNRrSCWaxnF3vrgIxA	
YMDvflxvRuSCpCBRvfdSRQ	
kZBeKZmjQ_GBRgYuE-j2hg	
ExcA6hOLS7u3KtE60k2f1Q	
e3nxkvPBS4m1RjWdMsnfkA	
rtUD9MnSSB2FBu0SWCwWkw	
9D-5xHGrRpiegWjjV4fRLg	
NZr-kFSSRgicGfBy1y0n4Q	
zUrWy5UTQU6MRgir0vnGUA	
pE1yThD0TKWlQSiaUfqqTQ	
Q23jWQ-hTqSm8MBW4s2T5w	
A81LfSpjRPC8MGCxhZZGcg	
T07C1urDTfSBIySEzD64qA	
0jAv-lTCQ6umue4KbZSFEw	
E4cTkg9JRUKdjCQh4CTpNA	
48_89YsET8G4Zxi4MIVLyw	
IoUTD8G7Te28Yq1S0c0_lQ	
Qs7ozftwTda5J3s4-1c6ug	
eJBHrA6ySzWP9jPNctCbAw	
nJyYxo1MQu679o0gru1w4g	
2dIYlHo7QNWSA1KMo3mMHQ	
Fuw8HGszSJWrrLAaaGAIqg	
CgJpX7-ZQ5e6SMFK1fFn_g	
E1v7N6uSSm2AB_QkXrp5tg	
LYHdp93PTwe0JqRlz2bNcA	
xMUTjH93TyWHGR6MVf_vpA	
YzbEgz5TRhicljT3p2RsDg	
Tu27h5tZQL6R1p0LlLD9Ng	
ddVHUPRmQ_2ysCuyTRgZFw	
NObSwQk0QEuaQxJ8RouG5A	
uu5zYzTUSxOX12fxucOyRg	
3YVYT_SyQX2zv3-L4E7ExA	
VIT-Am-RSOSOH8TnyOIYxg	
9uwpgcz6SCuS1RGK4uFcDw	
CmRbi-pcSJ2x7f8BZ9dp1Q	
MvNVPZqkQa6KDHjplDgkeg	
7K3TqXaARBipY9v8Z3On0A	
RZ_7jhImRPuagtrsNBrfdQ	
BRWK2LfoTxiUrA9nEDPOIA	
4EUoSeW7Q9y_ikOrDleiyQ	
2Osz7gAyQQetbexcrcKYXw	
plj3-pqiRWuomVQKAy_AwQ	
Iv3pPvRdQJ-2nrvHIBIDhw	
DTNghTY8R6CmAn_3cRhmmg	
6181BpiWR_GTOJ1FhC1f5A	
qU47e6VyTI6Z0vrI72sPxQ	
Z0gi435FSd6TMDKe6FHuaQ	
kvXojRb1SMWk50w0NdJV5A	
nBbxfNgmQWe2nJyZPuCaog	
IWOe5ifnQqS0TdY8HE72SA	
ZqTlF-iQQ0SETmUOEfaYtw	
bO14WGD4SBiFRp2OvOy8Yg	
eBKxNNFqQTCHBgOn4v10eg	
R9RkMsaJR6G4c0S485kydQ	
1OnckJtaQreIMgp1z5wSlA	
KlI8WIAnSBeHHqpa3uEwuA	
aOTFDFaxQoKzZOcXRxmUBA	
cCogswpLQIKr20iETuLQQA	
QybeXUorTL2cseq3_qLs9g	
LsUsvXURT2uUvjMJ7sOyFw	
uvpWk5iqSTGnDBVIGuLepg	
lUhUyggJTW2pyzhC8h8itg	
wPc8DUgGSZKACzw5X-iFfw	
_6eXQx5kQX-mta4sNeoA0g	
bGBlwqUMSHu7CNDSXoFefA	
XBkqGC2-T3WnLYJ30bpHJw	
yclUSwBeS4S6fLLQqep_Ag	
u-W2xJ4FT3mtrSchyw78BQ	
zqwzw8HUQvyUg8BdahwTjQ	
ImGRzzshSbSsfV-q_k9z_A	
ZvCNPCRBQIuK6wXYzYyK6g	
1aRrse8jQ1u3mLTWd9_Clw	
U2F3hkAWQ_SzsHlzNEQeWQ	
RUaK95R4SvONk9vkdhD0Wg	
_npdfx5oroyfs0v9rxuglw	
T5TyEOIDQnuzdA7KwFOn5g	
DqVsv4CwSv6JHAkxem9X4A	
31pken8xRUKzmn6-aV8vVQ	
b2dkitmetzeznknk_rrdka	
JHaIKfGoTVOX-WzMbHejyw	
0bqhFyJYQeyqivdpRrgq8w	
xAPAz0NSS0eNMcvU6ctAFA	
awCdEma4T3GgLfDimMSJFQ	
pBPbdbyRTjCAYQ886aN_ag	
o4iolYUhTbq3PfJrmb3RWg	
Ii-hnG2ER0O9Qv4dUKBmIw	
XzZzm1izQ9WMm-MtXTyJlA	
edR26UHMQnqzF1mlve2u5g	
kSvq4aCoS5SYSuVrNi1DHg	
DWTcF8dpStKZUNdBmU2L4w	
U4wYMsdASRW4RozUL3ScxQ	
cStCC14ERP6PYyTjyKmyKA	
OlufATTcRbqVc8wlknHYUA	
yLzxV578QaSyS8WS_iGHJQ	
Ougoxd6oTsqR3umXWsclPg	
FldshN6iRyS9CDN_bOrXKg	
hlFHexYwSGmveshH0q3U5A	
BYEZGCHtSpOZmHBkW_tSdw	
9FqrXimEQ2-XoPbAx-UcBA	
7ojrOhlCRuO140B4BWKv2g	
jWaZl5XBSG-YCKe8KRcB5g	
8Z6RYuvHRX65Ga-evndQYA	
vkgWPm87Q2-WH4QV_hN0sA	
-ucOHY7CQgqueB0Dt0JNOQ	
FFvz80JiT4OW1G8C3EQmjg	
sk1zdVY4Q0WNchGXiTcGlw	
y9GDV6FkToi2R7qFjEWbbA	
H4BMYqr5RsSCsh3pKSQ4Xg	
2J_POrv4QSeJgfgtdnYVbA	
NpyvvqQJQWeJFGonvTrWDg	
1zAym9EcSaerKwAqseOpIg	
gH0jE2pOQMSUUZjbuJ5fOw	
kebic362qki6i5a2dgoosg	
SobsmZOKSYuW9gwlYvu69g	
Q61oYhARTimMRgEc-vHk8g	
dEZ6eW9KQPKZlr54rj5FZQ	
_tMo3Gn8RLKMMGr1aO5F_g	
DWaePMyYTGuT9HopQXGFqQ	
rHyhP5RcSOyujHl6oahxvw	
mkTmoSv1Q2mQFmcgu1keMA	
WG5iq_3ISMO5mcM4QRyoZQ	
BJtV9L-wS2GAi9TWQZlOYA	
nlDs0_hzTY6heH9Qdrf6bg	
WIWAauzCQ3enFO_32gwKiQ	
QUmhb2UgRZa4bigbo5IAOw	
GrHdTjuOTm2Wx9szgghQ0g	
hdqF97aXT9idJ0-gaLEA7A	
rvctRhJZQb-d1u9A3gqRMg	
MID-yF35RBiRRvCjssY3zQ	
zhwwsxqxspmexs858hcjfa	
eC95mzOiQr2rRirtUPGZhg	
tawUxxNcSsiE1hfB_ceSZg	explicit
-llU2p3qRmmJZBO8WIg94A	
hQf9X3DwTWW1S9_HRWvzbA	
Yf3aq8BRSQmL9NBwWPoFqA	
CqUMqLHyRAqymLknsiSBpQ	
Jim0jIOySUmV7Bbz5TFyXQ	
YbOnk3uUQXO2XrSUAjVcLw	
_OQZuK_UQwGWOBu-NbXG9g	
W7wnOAjIQhuLfxS_3wJXGA	
rhTO5AxvSYuPH8rVXNGMoQ	
-b0yk7qJSdOmMqNWDSpKDw	
c0aYNg0WSnKDAdZumxbM1g	
lhNnigJgTDOdqxnvAFYjPQ	
5cENL20GSwevHSZsJPGZsQ	
vi54WtnWTgeqLNKX_yFPYw	
b3IXX26rQauxAK50i9uavw	
_Gk3kaU9Q9qno7KwCNFYTw	
2Q9jTahRS2Kbv5LMPK_-Jw	
cPOKN-OJSjCNvVXSxuWHiA	
KCFRbf6gSP2N7uBXNGSuVQ	
-P79dKeTTK20Kaq4I5untg	
-CZBbMA5QrqEqulw0U-q2A	
rg5eGKsLQyCLqjN05eBMhw	
8ulKF_mgRnam2FDS5EwMxQ	
YuFHInTXRmuWpm3Em2-FqQ	
-j1T5SaZT3yb1rwfKNDJvQ	political
iKs-ue0yTKODN8crNwcFJQ	
DXjeVDDLQLqJtRVrcxz4tA	
bWU4UMrPTMClmz-dTInnvQ	
zQxnX6UUT8OmvDtPI2-FOg	
nEJrit5PTYy5X6otcib7qw	
3mANH1QsSSGDBRJWzDufqA	
O51td4JBQMCLwJHNSJCrMA	
xZKpXJGMSxS686fWPjJbWA	
vfEweSdISi2xwuw8tucCnw	
dwxnerd8qamdgrzsl9aakq	
cRuxHMt_QUS0Cf69-tTd9A	
-TtA5c09SAOgSPyrHo-dsw	
eOcHK252SCmv6T5MsJiexA	
aMlZmeyQQvWDmNvCpr6w0A	
vjqxAVZkQrKy8GOLh9OShQ	
A9JuN3MeTXGphK59fkj8vQ	
N4Cu9t15TD-XKcXZeI5XtQ	
amuiE9JxT-66CTvrnGLQlg	
wizK0PyiS5m3ZIRJQSKi0A	
YtV-IbXWR7udu22mXNmkFQ	
kPJuC6U_TBm0KBp9DHtMSg	
BY6rV_-DQASFo3E-Ps3eNQ	
IrYu9UVGRWu0nLEbUcWC1A	
WsyvOMeWSO-ZdV8kQaqENw	
Yz-4QusfQvyHbpcttXYqAA	
zLV5Ys8FTNSNnBm7xBWAjg	
ogHqV2c2Q_iV4O3NeoW3Ew	
E0V0w1RXREm8cOKlCsvPPg	
au6TN0H5RXu5vIoWplzkwg	
-mSK9uCdTBCUYqKAQUtzCw	
kV2UNQAoToSXIjIL80-riQ	
DQ_oG-HWT_uk3aLieS5U0Q	
1Ur8IM8PT7aza2iP6ma-FQ	
h7W0Sf7jRnarFwU2q-Ac4Q	
bjTsE9gWQm-bfqxiQsymeQ	
tIGREP86Q7WHxn9SSM8mvQ	
CYSWmm0ASzi6YO2tt7mS-g	
S78Q7Lu5Syilg2verGii9w	
njgIIBN7QqCiYNMBU4SSCw	
D4HJxAINTQaV8zDZRJaaig	
w79Hw9zNSZGqaCSi3yG0kw	
KzjLl7yISWKXYZd1t-Br5A	
4kjjckxrtzygp_qtlyzq6q	
BlnXgZaVQYebVw_XuV370Q	
z_VZSvW5SWud7-Vb0oZgIw	
-_AU05NmRP2N2qmXg6ZjKQ	
ZI7quexVRGaAYjCT8Q-s1Q	
2xDdcxb3S-aotMYF3B81tw	
5jej2HhfTL2lHTbHhnbxYQ	
bC2TDeX5SJWS5NARysjPpA	
O1psmCrLT8-HC7uDeGnLyg	
jXS8_BYXTO68DUvBJ_tHng	
rSsqiRIkRrqgfcDMhcm-eA	
oDEgbxIwR0i90RLXk_QNEA	
hhITgBqTQgOwYlDfhjCWPg	
DbXjEb4CR32sYBtGwnlsjg	
yvnMFUABS327e0KErgMC4A	
2FjAbU8TQRONH0OqsdWqsw	
RecRv2ZOQ3eOMkB2deHFHg	
leqkCxIfSDKo7ZCAN1utQQ	
Ez3DTqMYSLCay1qoBNyZiw	
asC4znUrRe-mbA-XrXEPrw	
UDIEYf2rQ42to8tMf2L0QQ	
jk19qofLQzurZJfkuHrmQA	
8fts5a20TX-Zk61QeyrhNA	
PvkjQqtaQYiZzG1R9IBpqw	
Z7X7tZ-ZTQOFpllHohEZSA	
7DrobDFwT0a0EKy1Ho-kJQ	
gtphWQ6aRKuprcvavgwjww	
IuWpcTlESJS_MeltxLr-wA	
puJEWUNkTrSgSf2qsC5n9Q	
N4bgor5LSQOQwKNsZKFZDA	
tbP3oocmTmmGZWPIq3YOAw	
P56gs5vvT7O5Qf28aJ2HwQ	
eUjBYVjVSm-VyO9Uq6Q0Bw	
JgpvMK5PQAieAOlLJAZfCg	
98zAHGcuSdGKzJ7Emu8O5w	
j04h-om2TFGvLplmxB17Sg	
QL1NFpIdQRC0ilhqeqYiqA	
UnkLlJd7QgqaqXeDUvvT4w	
cu_wI8ToSgKoi7ooXC1U3Q	
hHteUwSuTECs1yQyF6YoeA	
L7qM9T2aTrGPOnppvAVmFg	
5ksl_BEtRMSktz_9L6rsUg	
7eSA5JuyQmCZeFRNTUtklQ	
6tKAqrEJQD2lUCLjIjlD3w	
Mn7Tuh0BQ32yuLcg_WQboA	
6d5aVXBdSAawkWu5TlVAhg	
XYV8PgfSSyWVK50sYU0niw	
4ccl_U5ISBm86IJJYeoPIg	
VZJDpvxPSBi6N50eLTtsZA	
RpemUFTcRjWrP2Ufp1dHQw	
9syzVZ-yTHWLCjEUgIP19w	
83gz_74ISPOcXaDgmvzelg	
BzHhn4GmR1un1nb4rB8caA	
Upvd_1nnSSyu4u-pZlHXiw	
TulBspwcTWueXaW6LMFgUg	
2lTyFhpWTVK5LzW5rYhaoQ	
Zc9QJcwET_-SIRHlWOWMCQ	
kvklL2J-QqGapbur-5QW3g	
lU75U3olS2-kJZQw0hx-GQ	
-05d_pDcRQC-i05WAOPKew	
nrxnz9iyRqqgNix3GzVajA	
JQChnENiQgS3BOIkTAGnfw	
e2ABbuB7SDa28KjyoEh4BA	
oqSGS8T3TdmGEePHrdpohA	
c9h1endqtmm31b1auddvdg	
I1VGgsmIRpOgtUPeg28Vlw	
ybGSMZCJSc2WTKgnrhlw8Q	
sfV4-gD4RgeOKeEfPbvybg	
5aJbWPFPRI6DiM4HpQPwBQ	
Nqd04jvNQ7-x7P8_ExGeYw	
48uaHvl4SwSPJ6xr_YE0xw	
zQp7bBceRfuDUv0K5lUgJA	
BqtHfDC7QwWkeoMqWUJh1w	
